url	Project	Assembly	Type	Biosource	Assay	Replicate	Dataset	Description	Lab	Publications	Accession	Experiment	name	color	altColor
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/140b413b-32b6-409a-98a4-80b8344a57e4/4DNFI32O4LL2.bw	4DN	GRCh38	compartments	CyT49 differentiated to pancreatic endoderm	MboI	merged replicates	Hi-C on hESC differentiated to pancreatic endoderm		Bing Ren, UCSD		4DNFI32O4LL2	DNESOLVRKBM	compartments for CyT49 differentiated to pancreatic endoderm in situ Hi-C MboI	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/972624e9-cd57-46f8-8c9d-443cdd2097d2/4DNFINWCQ7KA.bed.gz	4DN	GRCh38	boundaries	CyT49 differentiated to endoderm of foregut	MboI	merged replicates	Hi-C on hESC differentiated to pancreatic endoderm		Bing Ren, UCSD		4DNFINWCQ7KA	DNESOL9JVE2	boundaries for CyT49 differentiated to endoderm of foregut in situ Hi-C MboI	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/874e1cb4-8de7-4b95-a2fc-7c76e253a4bc/4DNFI7IFRH31.bw	4DN	GRCh38	insulation score-diamond	CyT49 differentiated to endoderm of foregut	MboI	merged replicates	Hi-C on hESC differentiated to pancreatic endoderm		Bing Ren, UCSD		4DNFI7IFRH31	DNESOL9JVE2	insulation score-diamond for CyT49 differentiated to endoderm of foregut in situ Hi-C MboI	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/8ced1c4d-b804-4864-8db2-ccf33db3a167/4DNFI4WZGW78.bw	4DN	GRCh38	compartments	CyT49 differentiated to endoderm of foregut	MboI	merged replicates	Hi-C on hESC differentiated to pancreatic endoderm		Bing Ren, UCSD		4DNFI4WZGW78	DNESOL9JVE2	compartments for CyT49 differentiated to endoderm of foregut in situ Hi-C MboI	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/e3342538-3ee3-49ef-8f65-ba263e1491fc/4DNFIJ8V3M13.bed.gz	4DN	GRCh38	boundaries	CyT49 differentiated to definitive endoderm	MboI	merged replicates	Hi-C on hESC differentiated to pancreatic endoderm		Bing Ren, UCSD		4DNFIJ8V3M13	DNESV11RYSF	boundaries for CyT49 differentiated to definitive endoderm in situ Hi-C MboI	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/3103b711-ce74-4888-abad-37589e37b0f2/4DNFIQ3W2RN4.bw	4DN	GRCh38	insulation score-diamond	CyT49 differentiated to definitive endoderm	MboI	merged replicates	Hi-C on hESC differentiated to pancreatic endoderm		Bing Ren, UCSD		4DNFIQ3W2RN4	DNESV11RYSF	insulation score-diamond for CyT49 differentiated to definitive endoderm in situ Hi-C MboI	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/adcfd4eb-8418-4c2a-a5d3-bb71fe92f6d2/4DNFI1R7X63K.bw	4DN	GRCh38	compartments	CyT49 differentiated to definitive endoderm	MboI	merged replicates	Hi-C on hESC differentiated to pancreatic endoderm		Bing Ren, UCSD		4DNFI1R7X63K	DNESV11RYSF	compartments for CyT49 differentiated to definitive endoderm in situ Hi-C MboI	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/e106be40-6a60-4386-80a9-2f9250809ca4/4DNFIUI752L5.bed.gz	4DN	GRCh38	boundaries	WTC-11 AAVS1-GFP C28	DpnII	unreplicated	Hi-C and Micro-C on WTC-11 derived iPS cells		Job Dekker, UMMS		4DNFIUI752L5	DNESPDEZNWX	boundaries for WTC-11 AAVS1-GFP C28 in situ Hi-C DpnII	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/b112e8d3-bad4-441a-9fda-03d5313c1b2e/4DNFIPXEC4XE.bw	4DN	GRCh38	insulation score-diamond	WTC-11 AAVS1-GFP C28	DpnII	unreplicated	Hi-C and Micro-C on WTC-11 derived iPS cells		Job Dekker, UMMS		4DNFIPXEC4XE	DNESPDEZNWX	insulation score-diamond for WTC-11 AAVS1-GFP C28 in situ Hi-C DpnII	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/bff47521-0019-4922-a79d-cee5c36e9011/4DNFIOZT9QGF.bw	4DN	GRCh38	compartments	WTC-11 AAVS1-GFP C28	DpnII	unreplicated	Hi-C and Micro-C on WTC-11 derived iPS cells		Job Dekker, UMMS		4DNFIOZT9QGF	DNESPDEZNWX	compartments for WTC-11 AAVS1-GFP C28 in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/0a30b068-d3f3-4231-967d-da6d23ac1402/4DNFIWMHU36C.bed.gz	4DN	GRCh38	boundaries	WTC-11 AAVS1-GFP C6	DpnII	unreplicated	Hi-C and Micro-C on WTC-11 derived iPS cells		Job Dekker, UMMS		4DNFIWMHU36C	DNESJ7S5NDJ	boundaries for WTC-11 AAVS1-GFP C6 in situ Hi-C DpnII	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/00656498-86ec-4d6d-a141-782d5a570937/4DNFIAZZQCKT.bw	4DN	GRCh38	insulation score-diamond	WTC-11 AAVS1-GFP C6	DpnII	unreplicated	Hi-C and Micro-C on WTC-11 derived iPS cells		Job Dekker, UMMS		4DNFIAZZQCKT	DNESJ7S5NDJ	insulation score-diamond for WTC-11 AAVS1-GFP C6 in situ Hi-C DpnII	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/b6c398f3-912a-43e2-b1ff-c8298edeca7f/4DNFIX2KG836.bw	4DN	GRCh38	compartments	WTC-11 AAVS1-GFP C6	DpnII	unreplicated	Hi-C and Micro-C on WTC-11 derived iPS cells		Job Dekker, UMMS		4DNFIX2KG836	DNESJ7S5NDJ	compartments for WTC-11 AAVS1-GFP C6 in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/4491891b-f519-47fd-bc4c-2bbecde9e7f6/4DNFIZ6OTG1B.bw	4DN	GRCh38	compartments	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep3		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFIZ6OTG1B	DNES9BTO2FB	compartments for HeLa-S3 in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/f8714391-3a97-4010-adda-e7de6c59a649/4DNFIOTI3SVU.bw	4DN	GRCh38	compartments	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep3		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFIOTI3SVU	DNESVR7L225	compartments for HeLa-S3 in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/2b9bdee0-8c8d-498e-b035-26273eb734ae/4DNFIITOL4B1.bw	4DN	GRCh38	compartments	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep3		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFIITOL4B1	DNESCJHJ477	compartments for HeLa-S3 in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/d42c3b1b-c9a8-43dc-aed9-741cfafd96f9/4DNFIAKPLU73.bw	4DN	GRCh38	compartments	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep3		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFIAKPLU73	DNESS4NRI4U	compartments for HeLa-S3 in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/b89aa43a-66b2-471f-9e1f-7cabf23c05f7/4DNFIEAM9ZDM.bw	4DN	GRCh38	compartments	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep3		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFIEAM9ZDM	DNESPLDAR9W	compartments for HeLa-S3 in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/375d9713-89f2-4ae0-ab18-23dc535cad8c/4DNFICAKMEDV.bw	4DN	GRCh38	compartments	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep3		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFICAKMEDV	DNESI74G82F	compartments for HeLa-S3 in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/5ccbf8dc-6d89-48d5-9038-5a06031cfa2c/4DNFIGVW9NFJ.bw	4DN	GRCh38	compartments	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep3		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFIGVW9NFJ	DNESXSGHXDQ	compartments for HeLa-S3 in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/15aa1776-23a7-46fd-9b95-d8e696f9072f/4DNFIG4YAMLF.bw	4DN	GRCh38	compartments	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep3		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFIG4YAMLF	DNESAEUDBTF	compartments for HeLa-S3 in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/68ed9874-9e33-421d-b6f6-9a4de43a7d0d/4DNFI9X5FYCV.bw	4DN	GRCh38	compartments	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep3		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFI9X5FYCV	DNESGQ1XP78	compartments for HeLa-S3 in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/ab093dbb-c622-496c-a7d9-f38dd701d821/4DNFICEK9SYE.bw	4DN	GRCh38	compartments	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep3		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFICEK9SYE	DNESYJGWM4L	compartments for HeLa-S3 in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/c7921204-3d77-424c-b2a6-dfcfd105a663/4DNFITS73I2I.bw	4DN	GRCh38	compartments	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep3		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFITS73I2I	DNES25QLF7A	compartments for HeLa-S3 in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/0cc76950-5d75-4d96-8cf0-6acd8765e3cc/4DNFIS465A7L.bw	4DN	GRCh38	compartments	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep3		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFIS465A7L	DNESDRC93UG	compartments for HeLa-S3 in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/b5179708-0a41-4dd9-a372-59ce240be5d8/4DNFIWGF9KNE.bw	4DN	GRCh38	compartments	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep3		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFIWGF9KNE	DNESAM3IMUG	compartments for HeLa-S3 in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/5ee31288-51bb-464e-a901-8f7e39f286db/4DNFILHWEMN4.bw	4DN	GRCh38	compartments	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep3		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFILHWEMN4	DNESQ5LDJKC	compartments for HeLa-S3 in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/a78dd55b-a3cc-46a8-8192-c3f403d3396d/4DNFI73JNZNX.bw	4DN	GRCh38	compartments	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep3		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFI73JNZNX	DNESDW7JTOW	compartments for HeLa-S3 in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/dd8ba004-a5eb-4c40-85cb-861f81f60625/4DNFIZ8S3UIL.bw	4DN	GRCh38	compartments	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep3		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFIZ8S3UIL	DNES1V3OHQH	compartments for HeLa-S3 in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/9f67274d-e7ab-48e9-81f3-1fb2d66b2b2c/4DNFIIQ5P5FP.bw	4DN	GRCh38	compartments	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep3		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFIIQ5P5FP	DNESALYYHNP	compartments for HeLa-S3 in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/2b83993d-81c5-4830-b2f3-2f5c7bf7f7f0/4DNFIDBVTIE8.bw	4DN	GRCh38	compartments	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep2		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFIDBVTIE8	DNESYK6LDN6	compartments for HeLa-S3 in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/e65ea98d-beb9-4d20-a9a4-ed18434866c2/4DNFIVD6EOOM.bw	4DN	GRCh38	compartments	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep2		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFIVD6EOOM	DNESYB59H2X	compartments for HeLa-S3 in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/23cbeb4f-21ac-4951-8d33-6d4117d7fe19/4DNFIMBKGXO4.bw	4DN	GRCh38	compartments	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep2		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFIMBKGXO4	DNESA2GN9N4	compartments for HeLa-S3 in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/4477aba4-f620-4b90-9702-8c515628b27b/4DNFIBE6SU3L.bw	4DN	GRCh38	compartments	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep2		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFIBE6SU3L	DNESFMZQ64I	compartments for HeLa-S3 in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/3d360e9f-a02c-4f86-aa3a-7620b6a456ac/4DNFI6SKOYFQ.bw	4DN	GRCh38	compartments	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep2		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFI6SKOYFQ	DNESL8HVDR5	compartments for HeLa-S3 in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/121c5386-8b74-4ed2-9987-03bb0ba5bb20/4DNFIDW4QARW.bw	4DN	GRCh38	compartments	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep2		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFIDW4QARW	DNES42T87S8	compartments for HeLa-S3 in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/a5901992-47d1-47c0-8cc1-2806e054d301/4DNFI6CHKD3Y.bw	4DN	GRCh38	compartments	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep2		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFI6CHKD3Y	DNESDRECPY8	compartments for HeLa-S3 in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/4aee0737-1556-462f-9e78-6fa9ff3db304/4DNFI7ZJBOCC.bw	4DN	GRCh38	compartments	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep2		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFI7ZJBOCC	DNESITQCT9N	compartments for HeLa-S3 in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/a8a76d8e-afe3-40db-b107-52cbf0656e9f/4DNFI4PFMP8L.bw	4DN	GRCh38	compartments	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep2		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFI4PFMP8L	DNESLBDF71X	compartments for HeLa-S3 in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/5ebcab03-4599-454e-91ad-4550a21931ec/4DNFIOILL2E9.bw	4DN	GRCh38	compartments	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep2		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFIOILL2E9	DNESNG6M4GI	compartments for HeLa-S3 in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/f420b1d3-69c1-4e82-844c-1e12eaee8331/4DNFIIFEQ6QS.bw	4DN	GRCh38	compartments	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep2		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFIIFEQ6QS	DNES1UQQCQC	compartments for HeLa-S3 in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/75d43c18-83eb-41d9-9a15-8fea06704af2/4DNFI3DD79LF.bw	4DN	GRCh38	compartments	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep2		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFI3DD79LF	DNESXQ13LRW	compartments for HeLa-S3 in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/e18cec32-d8dd-49ca-ada7-7415cd25ddd1/4DNFIY6I9DEH.bw	4DN	GRCh38	compartments	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep2		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFIY6I9DEH	DNESW54C11P	compartments for HeLa-S3 in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/82fa9956-2271-43eb-92eb-7c74f7eafdbb/4DNFIHYG7UKY.bw	4DN	GRCh38	compartments	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep2		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFIHYG7UKY	DNESOV38MUI	compartments for HeLa-S3 in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/948bd3b5-f0f3-427c-9c22-3c6d8fe7c2ee/4DNFI1E9D9SO.bw	4DN	GRCh38	compartments	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep2		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFI1E9D9SO	DNESOUACCOP	compartments for HeLa-S3 in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/eac1c2af-e160-4de8-b7d6-ccbc90bfd90a/4DNFILTQVEAX.bw	4DN	GRCh38	compartments	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep2		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFILTQVEAX	DNESJN4ZXIC	compartments for HeLa-S3 in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/9dd6bdff-90af-4c6b-b01e-0e17dc6a223c/4DNFIY27ITMZ.bw	4DN	GRCh38	compartments	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep2		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFIY27ITMZ	DNESES8DB3N	compartments for HeLa-S3 in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/69f813b5-bffc-48e2-a7e5-cdc42981d8b1/4DNFIKDQXWZG.bw	4DN	GRCh38	compartments	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep2		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFIKDQXWZG	DNESFRB6NSI	compartments for HeLa-S3 in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/02774b6f-3e5a-46f2-ba74-1f29778e6691/4DNFISVFUHZ5.bw	4DN	GRCh38	compartments	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep2		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFISVFUHZ5	DNESO57HS3X	compartments for HeLa-S3 in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/d6eddcc5-bd9c-465e-8f4b-3bc5802fa315/4DNFIMAMELF6.bw	4DN	GRCh38	compartments	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep1		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFIMAMELF6	DNESFKQBEV1	compartments for HeLa-S3 in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/e99b3e68-bb41-4503-9e92-3bc56b9160a7/4DNFI82DEHF7.bw	4DN	GRCh38	compartments	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep1		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFI82DEHF7	DNESPFYORMI	compartments for HeLa-S3 in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/f14e8dc0-f5e8-412a-8192-75e1fd7b5fe8/4DNFIYIRPCPB.bw	4DN	GRCh38	compartments	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep1		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFIYIRPCPB	DNES2AHLK4O	compartments for HeLa-S3 in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/1fcb82cb-f0cc-4d24-9380-6b7e7e983fd4/4DNFINI77VLZ.bw	4DN	GRCh38	compartments	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep1		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFINI77VLZ	DNES2R93GH1	compartments for HeLa-S3 in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/86a2babb-90f3-4eb3-be7f-80023fe61934/4DNFIMZYB2JA.bw	4DN	GRCh38	compartments	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep1		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFIMZYB2JA	DNES6VPZLD6	compartments for HeLa-S3 in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/b5def142-3e68-403a-b9da-eced8efb8293/4DNFI477E7OP.bw	4DN	GRCh38	compartments	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep1		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFI477E7OP	DNES8BXQHNL	compartments for HeLa-S3 in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/bbbbb5b8-9fae-429d-b401-23eacf76f1fe/4DNFIGGHVWWG.bw	4DN	GRCh38	compartments	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep1		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFIGGHVWWG	DNES3J3DFUS	compartments for HeLa-S3 in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/30a584be-b72d-4538-bfa1-e89982ed203e/4DNFI38WJNIZ.bw	4DN	GRCh38	compartments	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep1		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFI38WJNIZ	DNESXZV4GUI	compartments for HeLa-S3 in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/8451c9af-7e91-45e1-9fed-a4fb21f79c7b/4DNFI3WULREW.bw	4DN	GRCh38	compartments	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep1		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFI3WULREW	DNESAF3KM2R	compartments for HeLa-S3 in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
